,make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp
6533,Buick,Lucerne,2009,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26.0,17.0,155.0,34670
6534,Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26.0,17.0,155.0,35730
6535,Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26.0,17.0,155.0,30930
6536,Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26.0,17.0,155.0,34830
6537,Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26.0,17.0,155.0,33230
6538,Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26.0,17.0,155.0,32730
6539,Buick,Lucerne,2010,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,22.0,15.0,155.0,42515
6540,Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26.0,17.0,155.0,29230
6541,Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26.0,17.0,155.0,35625
6542,Buick,Lucerne,2010,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,26.0,17.0,155.0,36230
6543,Buick,Lucerne,2011,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,27.0,17.0,155.0,29730
6544,Buick,Lucerne,2011,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,27.0,17.0,155.0,35675
6545,Buick,Lucerne,2011,flex-fuel (unleaded/E85),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Large,Sedan,27.0,17.0,155.0,33130
6546,Buick,Lucerne,2011,premium unleaded (recommended),292.0,8.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,23.0,15.0,155.0,44460
6547,Chevrolet,Lumina Minivan,1994,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,3.0,Crossover,Compact,Passenger Minivan,21.0,17.0,1385.0,2000
6548,Chevrolet,Lumina Minivan,1994,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,3.0,Crossover,Compact,Cargo Minivan,21.0,17.0,1385.0,2000
6549,Chevrolet,Lumina Minivan,1995,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,3.0,Crossover,Compact,Passenger Minivan,21.0,17.0,1385.0,2000
6550,Chevrolet,Lumina Minivan,1995,regular unleaded,120.0,6.0,AUTOMATIC,front wheel drive,3.0,Crossover,Compact,Cargo Minivan,21.0,17.0,1385.0,2000
6551,Chevrolet,Lumina Minivan,1996,regular unleaded,180.0,6.0,AUTOMATIC,front wheel drive,3.0,Crossover,Compact,Passenger Minivan,24.0,17.0,1385.0,2000
6552,Chevrolet,Lumina Minivan,1996,regular unleaded,180.0,6.0,AUTOMATIC,front wheel drive,3.0,Crossover,Compact,Cargo Minivan,24.0,17.0,1385.0,2000
6553,Chevrolet,Lumina,1999,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,26.0,17.0,1385.0,2000
6554,Chevrolet,Lumina,1999,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,26.0,17.0,1385.0,2000
6555,Chevrolet,Lumina,1999,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,27.0,17.0,1385.0,2044
6556,Chevrolet,Lumina,2000,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,27.0,18.0,1385.0,2100
6557,Chevrolet,Lumina,2001,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,26.0,18.0,1385.0,18890
6558,Lexus,LX 450,1996,regular unleaded,212.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,14.0,12.0,454.0,3667
6559,Lexus,LX 450,1997,regular unleaded,212.0,6.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,14.0,12.0,454.0,4282
6560,Lexus,LX 470,2005,regular unleaded,235.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,16.0,12.0,454.0,65225
6561,Lexus,LX 470,2006,regular unleaded,275.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,15.0,12.0,454.0,67395
6562,Lexus,LX 470,2007,regular unleaded,268.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,15.0,12.0,454.0,67395
6563,Lexus,LX 570,2015,premium unleaded (recommended),383.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,17.0,12.0,454.0,83180
6564,Lexus,LX 570,2016,premium unleaded (recommended),383.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,18.0,13.0,454.0,88880
6565,Lexus,LX 570,2017,premium unleaded (recommended),383.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Large,4dr SUV,18.0,13.0,454.0,89380
6566,Mercedes-Benz,M-Class,2013,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,28.0,20.0,617.0,51270
6567,Mercedes-Benz,M-Class,2013,premium unleaded (required),518.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17.0,13.0,617.0,96100
6568,Mercedes-Benz,M-Class,2013,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,20.0,14.0,617.0,58800
6569,Mercedes-Benz,M-Class,2013,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,23.0,18.0,617.0,49770
6570,Mercedes-Benz,M-Class,2013,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,23.0,18.0,617.0,47270
6571,Mercedes-Benz,M-Class,2014,premium unleaded (required),518.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17.0,13.0,617.0,97250
6572,Mercedes-Benz,M-Class,2014,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,28.0,20.0,617.0,51790
6573,Mercedes-Benz,M-Class,2014,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,22.0,17.0,617.0,50290
6574,Mercedes-Benz,M-Class,2014,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,19.0,14.0,617.0,59450
6575,Mercedes-Benz,M-Class,2014,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,24.0,18.0,617.0,47790
6576,Mercedes-Benz,M-Class,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,22.0,18.0,617.0,62900
6577,Mercedes-Benz,M-Class,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,24.0,18.0,617.0,48300
6578,Mercedes-Benz,M-Class,2015,diesel,249.38607007176023,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,29.0,22.0,617.0,49800
6579,Mercedes-Benz,M-Class,2015,premium unleaded (required),518.0,8.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17.0,13.0,617.0,98400
6580,Mercedes-Benz,M-Class,2015,premium unleaded (required),302.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,22.0,17.0,617.0,50800
6581,BMW,M2,2016,premium unleaded (required),365.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,26.0,18.0,3916.0,51700
6582,BMW,M2,2017,premium unleaded (required),365.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,26.0,18.0,3916.0,51700
6583,Infiniti,M30,1990,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,23.0,17.0,190.0,2000
6584,Infiniti,M30,1991,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Convertible,23.0,17.0,190.0,2000
6585,Infiniti,M30,1991,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,23.0,17.0,190.0,2000
6586,Infiniti,M30,1992,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,23.0,17.0,190.0,2000
6587,Infiniti,M30,1992,regular unleaded,162.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Convertible,23.0,17.0,190.0,2000
6588,Infiniti,M35,2008,premium unleaded (required),275.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,23.0,16.0,190.0,43900
6589,Infiniti,M35,2008,premium unleaded (required),275.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,22.0,16.0,190.0,45650
6590,Infiniti,M35,2009,premium unleaded (recommended),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,25.0,17.0,190.0,45800
6591,Infiniti,M35,2009,premium unleaded (recommended),275.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,22.0,16.0,190.0,47950
6592,Infiniti,M35,2010,premium unleaded (recommended),303.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,25.0,17.0,190.0,45800
6593,Infiniti,M35,2010,premium unleaded (recommended),303.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,22.0,16.0,190.0,47950
6594,Infiniti,M37,2011,premium unleaded (recommended),330.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,Sedan,24.0,17.0,190.0,49200
6595,Infiniti,M37,2011,premium unleaded (recommended),330.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,26.0,18.0,190.0,47050
6596,BMW,M3,2015,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26.0,17.0,3916.0,62000
6597,BMW,M3,2016,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26.0,17.0,3916.0,63500
6598,BMW,M3,2017,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,26.0,17.0,3916.0,64000
6599,BMW,M4 GTS,2016,premium unleaded (required),493.0,6.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,23.0,16.0,3916.0,133205
6600,Infiniti,M45,2008,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,21.0,16.0,190.0,50250
6601,Infiniti,M45,2008,premium unleaded (required),325.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,20.0,14.0,190.0,52750
6602,Infiniti,M45,2009,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,21.0,16.0,190.0,52150
6603,Infiniti,M45,2009,premium unleaded (required),325.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,20.0,14.0,190.0,54650
6604,Infiniti,M45,2010,premium unleaded (required),325.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,20.0,14.0,190.0,54650
6605,Infiniti,M45,2010,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,21.0,16.0,190.0,52150
6606,BMW,M4,2015,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26.0,17.0,3916.0,64200
6607,BMW,M4,2015,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,26.0,17.0,3916.0,72500
6608,BMW,M4,2016,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,26.0,17.0,3916.0,74200
6609,BMW,M4,2016,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26.0,17.0,3916.0,65700
6610,BMW,M4,2017,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,26.0,17.0,3916.0,74700
6611,BMW,M4,2017,premium unleaded (required),425.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,26.0,17.0,3916.0,66200
6612,Infiniti,M56,2011,premium unleaded (required),420.0,8.0,AUTOMATIC,all wheel drive,4.0,Luxury,Large,Sedan,23.0,16.0,190.0,60950
6613,Infiniti,M56,2011,premium unleaded (required),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,25.0,16.0,190.0,58450
6614,BMW,M5,2014,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20.0,14.0,3916.0,92900
6615,BMW,M5,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20.0,14.0,3916.0,93600
6616,BMW,M5,2016,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20.0,14.0,3916.0,94100
6617,BMW,M6 Gran Coupe,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20.0,14.0,3916.0,115700
6618,BMW,M6 Gran Coupe,2016,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20.0,14.0,3916.0,117200
6619,BMW,M6 Gran Coupe,2017,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,20.0,14.0,3916.0,117500
6620,BMW,M6,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20.0,14.0,3916.0,118200
6621,BMW,M6,2015,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,20.0,14.0,3916.0,111900
6622,BMW,M6,2016,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20.0,14.0,3916.0,119700
6623,BMW,M6,2016,premium unleaded (required),552.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,20.0,14.0,3916.0,113400
6624,BMW,M6,2017,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,20.0,14.0,3916.0,113700
6625,BMW,M6,2017,premium unleaded (required),560.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Convertible,22.0,15.0,3916.0,120000
6626,Porsche,Macan,2015,premium unleaded (required),400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23.0,17.0,1715.0,72300
6627,Porsche,Macan,2015,premium unleaded (required),340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23.0,17.0,1715.0,49900
6628,Porsche,Macan,2016,premium unleaded (required),340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23.0,17.0,1715.0,52600
6629,Porsche,Macan,2016,premium unleaded (required),400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23.0,17.0,1715.0,73900
6630,Porsche,Macan,2017,premium unleaded (required),360.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,High-Performance",Midsize,4dr SUV,23.0,17.0,1715.0,67200
6631,Porsche,Macan,2017,premium unleaded (required),340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23.0,17.0,1715.0,54400
6632,Porsche,Macan,2017,premium unleaded (required),400.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23.0,17.0,1715.0,76000
6633,Porsche,Macan,2017,premium unleaded (required),252.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25.0,20.0,1715.0,47500
6634,Dodge,Magnum,2006,regular unleaded,340.0,8.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22.0,15.0,1851.0,32855
6635,Dodge,Magnum,2006,regular unleaded,340.0,8.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,Wagon,23.0,15.0,1851.0,30855
6636,Dodge,Magnum,2006,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,Wagon,26.0,18.0,1851.0,22680
6637,Dodge,Magnum,2006,regular unleaded,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22.0,15.0,1851.0,29100
6638,Dodge,Magnum,2006,premium unleaded (required),425.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,High-Performance",Large,Wagon,18.0,13.0,1851.0,37320
6639,Dodge,Magnum,2007,regular unleaded,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22.0,15.0,1851.0,29860
6640,Dodge,Magnum,2007,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,Wagon,26.0,18.0,1851.0,23370
6641,Dodge,Magnum,2007,regular unleaded,340.0,8.0,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Wagon,23.0,15.0,1851.0,31515
6642,Dodge,Magnum,2007,regular unleaded,340.0,8.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22.0,15.0,1851.0,33615
6643,Dodge,Magnum,2007,premium unleaded (required),425.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,High-Performance",Large,Wagon,18.0,13.0,1851.0,37795
6644,Dodge,Magnum,2008,premium unleaded (recommended),425.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,High-Performance",Large,Wagon,18.0,13.0,1851.0,38105
6645,Dodge,Magnum,2008,regular unleaded,340.0,8.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22.0,15.0,1851.0,33880
6646,Dodge,Magnum,2008,regular unleaded,250.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,Wagon,24.0,17.0,1851.0,27225
6647,Dodge,Magnum,2008,regular unleaded,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,Wagon,22.0,15.0,1851.0,29855
6648,Dodge,Magnum,2008,regular unleaded,340.0,8.0,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Wagon,23.0,15.0,1851.0,31780
6649,Dodge,Magnum,2008,regular unleaded,178.0,6.0,AUTOMATIC,rear wheel drive,4.0,Crossover,Large,Wagon,26.0,18.0,1851.0,23420
6650,Chevrolet,Malibu Classic,2008,regular unleaded,219.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,29.0,18.0,1385.0,20320
6651,Chevrolet,Malibu Classic,2008,regular unleaded,145.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,30.0,22.0,1385.0,17935
6652,Chevrolet,Malibu Classic,2008,regular unleaded,219.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,29.0,18.0,1385.0,19695
6653,Chevrolet,Malibu Hybrid,2008,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,32.0,24.0,1385.0,23640
6654,Chevrolet,Malibu Hybrid,2009,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,34.0,26.0,1385.0,25555
6655,Chevrolet,Malibu Hybrid,2010,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Hybrid,Midsize,Sedan,34.0,26.0,1385.0,25925
6656,Chevrolet,Malibu Limited,2016,regular unleaded,197.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,34.0,24.0,1385.0,23835
6657,Chevrolet,Malibu Limited,2016,regular unleaded,197.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,34.0,24.0,1385.0,22565
6658,Chevrolet,Malibu Limited,2016,regular unleaded,197.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,34.0,24.0,1385.0,28420
6659,Chevrolet,Malibu Limited,2016,regular unleaded,197.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,34.0,24.0,1385.0,22565
6660,Chevrolet,Malibu Maxx,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28.0,20.0,1385.0,24610
6661,Chevrolet,Malibu Maxx,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28.0,20.0,1385.0,21465
6662,Chevrolet,Malibu Maxx,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28.0,20.0,1385.0,20965
6663,Chevrolet,Malibu Maxx,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28.0,20.0,1385.0,23465
6664,Chevrolet,Malibu Maxx,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28.0,20.0,1385.0,20165
6665,Chevrolet,Malibu Maxx,2006,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Midsize,4dr Hatchback,24.0,16.0,1385.0,23265
6666,Chevrolet,Malibu Maxx,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28.0,20.0,1385.0,19565
6667,Chevrolet,Malibu Maxx,2007,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28.0,18.0,1385.0,20575
6668,Chevrolet,Malibu Maxx,2007,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Midsize,4dr Hatchback,28.0,18.0,1385.0,19795
6669,Chevrolet,Malibu Maxx,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Midsize,4dr Hatchback,22.0,15.0,1385.0,23710
6670,Chevrolet,Malibu Maxx,2007,regular unleaded,217.0,6.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Midsize,4dr Hatchback,28.0,18.0,1385.0,23915
6671,Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,36.0,25.0,1385.0,28195
6672,Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,36.0,25.0,1385.0,25470
6673,Chevrolet,Malibu,2015,premium unleaded (recommended),259.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,30.0,21.0,1385.0,30355
6674,Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,36.0,25.0,1385.0,22340
6675,Chevrolet,Malibu,2015,premium unleaded (recommended),259.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,30.0,21.0,1385.0,27005
6676,Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,36.0,25.0,1385.0,23610
6677,Chevrolet,Malibu,2015,regular unleaded,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,36.0,25.0,1385.0,22340
6678,Chevrolet,Malibu,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,37.0,27.0,1385.0,21625
6679,Chevrolet,Malibu,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,33.0,22.0,1385.0,28620
6680,Chevrolet,Malibu,2016,regular unleaded,182.0,4.0,DIRECT_DRIVE,front wheel drive,4.0,Hybrid,Midsize,Sedan,46.0,47.0,1385.0,27770
6681,Chevrolet,Malibu,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,33.0,22.0,1385.0,30920
6682,Chevrolet,Malibu,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,37.0,27.0,1385.0,23120
6683,Chevrolet,Malibu,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,37.0,27.0,1385.0,25020
6684,Chevrolet,Malibu,2016,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,37.0,27.0,1385.0,23120
6685,Chevrolet,Malibu,2017,regular unleaded,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Sedan,36.0,27.0,1385.0,25125
